"Date","Price","Open","High","Low","Vol.","Change %"
"31-03-2015","26,444.00","26,470.00","26,624.00","26,314.00","1.38K","-0.31%"
"30-03-2015","26,526.00","26,781.00","26,799.00","26,457.00","1.01K","-1.29%"
"27-03-2015","26,874.00","27,063.00","27,063.00","26,830.00","0.12K","-0.90%"
"26-03-2015","27,119.00","26,972.00","27,361.00","26,972.00","0.41K","1.12%"
"25-03-2015","26,818.00","26,594.00","26,827.00","26,594.00","0.05K","0.74%"
"24-03-2015","26,621.00","26,521.00","26,675.00","26,521.00","0.05K","0.60%"
"23-03-2015","26,461.00","26,365.00","26,470.00","26,365.00","0.03K","-0.03%"
"20-03-2015","26,469.00","26,210.00","26,490.00","26,194.00","0.02K","1.15%"
"19-03-2015","26,168.00","26,274.00","26,274.00","26,112.00","0.02K","0.81%"
"18-03-2015","25,957.00","25,940.00","25,969.00","25,940.00","0.01K","-0.31%"
"17-03-2015","26,038.00","26,062.00","26,101.00","26,002.00","0.07K","-0.53%"
"16-03-2015","26,177.00","26,220.00","26,220.00","26,150.00","0.01K","0.05%"
"13-03-2015","26,165.00","26,130.00","26,215.00","26,130.00","0.01K","0.55%"
"12-03-2015","26,023.00","25,995.00","26,050.00","25,995.00","0.01K","-1.28%"
"11-03-2015","26,360.00","26,360.00","26,360.00","26,360.00","","0.00%"
"10-03-2015","26,360.00","26,360.00","26,360.00","26,360.00","0.00K","-0.41%"
"09-03-2015","26,469.00","26,469.00","26,469.00","26,469.00","","0.00%"
"06-03-2015","26,469.00","26,729.00","26,729.00","26,331.00","0.02K","-1.24%"
"05-03-2015","26,801.00","26,801.00","26,801.00","26,801.00","","0.00%"
"04-03-2015","26,801.00","26,801.00","26,801.00","26,801.00","","0.00%"
"03-03-2015","26,801.00","26,800.00","26,802.00","26,800.00","0.01K","-1.27%"
"02-03-2015","27,147.00","27,108.00","27,180.00","27,108.00","0.02K","1.98%"
"28-02-2015","26,621.00","26,550.00","26,833.00","26,541.00","0.01K","-0.02%"
"27-02-2015","26,626.00","26,626.00","26,626.00","26,626.00","","0.00%"
"26-02-2015","26,626.00","26,626.00","26,626.00","26,626.00","0.00K","-1.84%"
"25-02-2015","27,126.00","27,126.00","27,126.00","27,126.00","","0.00%"
"24-02-2015","27,126.00","27,126.00","27,126.00","27,126.00","","0.00%"
"23-02-2015","27,126.00","27,126.00","27,126.00","27,126.00","","0.00%"
"20-02-2015","27,126.00","27,126.00","27,126.00","27,126.00","","0.00%"
"19-02-2015","27,126.00","27,126.00","27,126.00","27,126.00","","0.00%"
"18-02-2015","27,126.00","27,126.00","27,126.00","27,126.00","","0.00%"
"17-02-2015","27,126.00","27,126.00","27,126.00","27,126.00","","0.00%"
"16-02-2015","27,126.00","27,162.00","27,162.00","27,089.00","0.00K","0.08%"
"13-02-2015","27,105.00","27,105.00","27,105.00","27,105.00","","0.00%"
"12-02-2015","27,105.00","27,105.00","27,105.00","27,105.00","0.00K","-0.15%"
"11-02-2015","27,146.00","27,136.00","27,168.00","27,082.00","0.01K","-0.14%"
"10-02-2015","27,185.00","27,292.00","27,292.00","27,155.00","0.01K","-0.22%"
"09-02-2015","27,245.00","27,180.00","27,279.00","27,180.00","0.01K","-1.02%"
"06-02-2015","27,527.00","27,625.00","27,661.00","27,200.00","0.00K","0.43%"
"05-02-2015","27,410.00","27,670.00","27,747.00","27,351.00","0.15K","-0.47%"
"04-02-2015","27,539.00","27,475.00","27,710.00","27,451.00","0.12K","0.45%"
"03-02-2015","27,415.00","27,747.00","27,880.00","27,394.00","0.24K","-1.36%"
"02-02-2015","27,794.00","27,899.00","27,939.00","27,712.00","0.17K","-0.19%"
"30-01-2015","27,847.00","27,614.00","27,919.00","27,559.00","0.73K","0.61%"
"29-01-2015","27,678.00","28,040.00","28,045.00","27,606.00","0.65K","-1.52%"
"28-01-2015","28,105.00","28,121.00","28,141.00","28,074.00","0.01K","0.31%"
"27-01-2015","28,017.00","28,018.00","28,190.00","27,936.00","0.01K","-1.22%"
"23-01-2015","28,364.00","28,269.00","28,430.00","28,225.00","0.01K","0.52%"
"22-01-2015","28,216.00","28,189.00","28,291.00","28,146.00","0.01K","-0.69%"
"21-01-2015","28,413.00","28,497.00","28,530.00","28,170.00","0.02K","1.71%"
"20-01-2015","27,934.00","27,934.00","27,934.00","27,934.00","","0.00%"
"19-01-2015","27,934.00","27,950.00","27,950.00","27,886.00","0.01K","2.88%"
"16-01-2015","27,151.00","27,151.00","27,151.00","27,151.00","","0.00%"
"15-01-2015","27,151.00","27,170.00","27,170.00","27,137.00","0.05K","-0.07%"
"14-01-2015","27,170.00","27,170.00","27,170.00","27,170.00","","0.00%"
"13-01-2015","27,170.00","27,170.00","27,170.00","27,170.00","","0.00%"
"12-01-2015","27,170.00","27,170.00","27,170.00","27,170.00","","0.00%"
"09-01-2015","27,170.00","27,170.00","27,170.00","27,170.00","0.00K","-0.45%"
"08-01-2015","27,292.00","27,360.00","27,360.00","27,203.00","0.01K","-1.06%"
"07-01-2015","27,584.00","27,680.00","27,680.00","27,488.00","0.00K","1.59%"
"06-01-2015","27,153.00","27,153.00","27,153.00","27,153.00","","0.00%"
"05-01-2015","27,153.00","27,153.00","27,153.00","27,153.00","","0.00%"
"02-01-2015","27,153.00","27,044.00","27,188.00","26,996.00","0.01K","-0.11%"
"31-12-2014","27,183.00","27,319.00","27,319.00","27,110.00","0.01K","0.46%"
"30-12-2014","27,059.00","27,059.00","27,059.00","27,059.00","","0.00%"
"29-12-2014","27,059.00","27,059.00","27,059.00","27,059.00","","0.00%"
"26-12-2014","27,059.00","27,059.00","27,059.00","27,059.00","","0.00%"
"24-12-2014","27,059.00","27,106.00","27,106.00","27,012.00","0.00K","-0.03%"
"23-12-2014","27,066.00","27,073.00","27,073.00","27,058.00","0.00K","-0.40%"
"22-12-2014","27,176.00","27,305.00","27,305.00","27,097.00","0.01K","-0.08%"
"19-12-2014","27,198.00","27,198.00","27,198.00","27,198.00","","0.00%"
"18-12-2014","27,198.00","27,209.00","27,209.00","27,186.00","0.00K","-1.31%"
"17-12-2014","27,560.00","27,583.00","27,604.00","27,272.00","0.01K","-0.19%"
"16-12-2014","27,612.00","27,531.00","27,966.00","27,501.00","0.01K","3.30%"
"15-12-2014","26,730.00","26,730.00","26,730.00","26,730.00","","0.00%"
"12-12-2014","26,730.00","26,730.00","26,730.00","26,730.00","","0.00%"
"11-12-2014","26,730.00","26,730.00","26,730.00","26,730.00","","0.00%"
"10-12-2014","26,730.00","26,730.00","26,730.00","26,730.00","","0.00%"
"09-12-2014","26,730.00","26,730.00","26,730.00","26,730.00","","0.00%"
"08-12-2014","26,730.00","26,730.00","26,730.00","26,730.00","0.01K","0.84%"
"05-12-2014","26,507.00","26,710.00","26,807.00","26,450.00","0.33K","-1.02%"
"04-12-2014","26,780.00","27,019.00","27,019.00","26,655.00","0.49K","-1.16%"
"03-12-2014","27,095.00","26,923.00","27,165.00","26,884.00","0.16K","1.00%"
"02-12-2014","26,828.00","27,145.00","27,155.00","26,723.00","0.26K","-1.85%"
"01-12-2014","27,335.00","25,964.00","27,583.00","25,934.00","0.57K","3.33%"
"28-11-2014","26,455.00","26,760.00","26,861.00","26,400.00","0.12K","-1.82%"
"27-11-2014","26,945.00","27,000.00","27,031.00","26,875.00","0.04K","-0.62%"
"26-11-2014","27,112.00","27,100.00","27,194.00","27,083.00","0.09K","0.04%"
"25-11-2014","27,102.00","27,101.00","27,143.00","27,045.00","0.06K","0.12%"
"24-11-2014","27,070.00","27,067.00","27,120.00","27,030.00","0.01K","0.39%"
"21-11-2014","26,966.00","26,946.00","26,980.00","26,946.00","0.01K","0.21%"
"20-11-2014","26,909.00","26,775.00","26,964.00","26,775.00","0.01K","1.00%"
"19-11-2014","26,642.00","26,642.00","26,642.00","26,642.00","","0.00%"
"18-11-2014","26,642.00","26,642.00","26,642.00","26,642.00","","0.00%"
"17-11-2014","26,642.00","26,642.00","26,642.00","26,642.00","0.00K","1.51%"
"14-11-2014","26,245.00","26,245.00","26,245.00","26,245.00","","0.00%"
"13-11-2014","26,245.00","26,245.00","26,245.00","26,245.00","","0.00%"
"12-11-2014","26,245.00","26,245.00","26,245.00","26,245.00","","0.00%"
"11-11-2014","26,245.00","26,245.00","26,245.00","26,245.00","","0.00%"
"10-11-2014","26,245.00","26,245.00","26,245.00","26,245.00","","0.00%"
"07-11-2014","26,245.00","26,245.00","26,245.00","26,245.00","0.00K","2.66%"
"06-11-2014","25,564.00","25,564.00","25,564.00","25,564.00","","-3.00%"
"05-11-2014","26,354.00","26,354.00","26,354.00","26,354.00","","0.00%"
"04-11-2014","26,354.00","26,354.00","26,354.00","26,354.00","","0.00%"
"03-11-2014","26,354.00","26,354.00","26,354.00","26,354.00","","-3.00%"
"31-10-2014","27,169.00","27,169.00","27,169.00","27,169.00","","0.00%"
"30-10-2014","27,169.00","27,169.00","27,169.00","27,169.00","","0.00%"
"29-10-2014","27,169.00","27,169.00","27,169.00","27,169.00","","0.00%"
"28-10-2014","27,169.00","27,169.00","27,169.00","27,169.00","","0.00%"
"27-10-2014","27,169.00","27,169.00","27,169.00","27,169.00","","0.00%"
"24-10-2014","27,169.00","27,169.00","27,169.00","27,169.00","","0.00%"
"22-10-2014","27,169.00","27,169.00","27,169.00","27,169.00","","0.00%"
"21-10-2014","27,169.00","27,169.00","27,169.00","27,169.00","","0.00%"
"20-10-2014","27,169.00","27,169.00","27,169.00","27,169.00","","0.00%"
"17-10-2014","27,169.00","27,169.00","27,169.00","27,169.00","","0.00%"
"16-10-2014","27,169.00","27,169.00","27,169.00","27,169.00","","0.00%"
"14-10-2014","27,169.00","27,169.00","27,169.00","27,169.00","","0.00%"
"13-10-2014","27,169.00","27,169.00","27,169.00","27,169.00","","0.00%"
"10-10-2014","27,169.00","27,169.00","27,169.00","27,169.00","","0.00%"
"09-10-2014","27,169.00","27,169.00","27,169.00","27,169.00","","0.00%"
"08-10-2014","27,169.00","27,169.00","27,169.00","27,169.00","","0.00%"
"07-10-2014","27,169.00","27,169.00","27,169.00","27,169.00","","0.00%"
"06-10-2014","27,169.00","27,169.00","27,169.00","27,169.00","","1.66%"
"03-10-2014","26,726.00","26,911.00","26,998.00","26,691.00","0.13K","-1.74%"
"01-10-2014","27,198.00","27,000.00","27,249.00","26,927.00","0.22K","-4.06%"
"30-09-2014","28,349.00","28,349.00","28,349.00","28,349.00","","0.00%"
"29-09-2014","28,349.00","28,349.00","28,349.00","28,349.00","","0.00%"
"26-09-2014","28,349.00","28,349.00","28,349.00","28,349.00","","0.00%"
"25-09-2014","28,349.00","28,349.00","28,349.00","28,349.00","","0.00%"
"24-09-2014","28,349.00","28,349.00","28,349.00","28,349.00","","0.00%"
"23-09-2014","28,349.00","28,349.00","28,349.00","28,349.00","","0.00%"
"22-09-2014","28,349.00","28,349.00","28,349.00","28,349.00","","0.00%"
"19-09-2014","28,349.00","28,349.00","28,349.00","28,349.00","","0.00%"
"18-09-2014","28,349.00","28,349.00","28,349.00","28,349.00","","0.00%"
"17-09-2014","28,349.00","28,349.00","28,349.00","28,349.00","","0.00%"
"16-09-2014","28,349.00","28,349.00","28,349.00","28,349.00","","0.00%"
"15-09-2014","28,349.00","28,349.00","28,349.00","28,349.00","","0.00%"
"12-09-2014","28,349.00","28,349.00","28,349.00","28,349.00","","0.00%"
"11-09-2014","28,349.00","28,349.00","28,349.00","28,349.00","","0.00%"
"10-09-2014","28,349.00","28,349.00","28,349.00","28,349.00","","0.00%"
"09-09-2014","28,349.00","28,349.00","28,349.00","28,349.00","","0.00%"
"08-09-2014","28,349.00","28,349.00","28,349.00","28,349.00","","0.00%"
"05-09-2014","28,349.00","28,349.00","28,349.00","28,349.00","","0.00%"
"04-09-2014","28,349.00","28,349.00","28,349.00","28,349.00","","0.00%"
"03-09-2014","28,349.00","28,349.00","28,349.00","28,349.00","","0.00%"
"02-09-2014","28,349.00","28,349.00","28,349.00","28,349.00","","0.00%"
"01-09-2014","28,349.00","28,349.00","28,349.00","28,349.00","","0.00%"
"29-08-2014","28,349.00","28,349.00","28,349.00","28,349.00","","0.00%"
"28-08-2014","28,349.00","28,349.00","28,349.00","28,349.00","","0.00%"
"27-08-2014","28,349.00","28,349.00","28,349.00","28,349.00","","0.00%"
"26-08-2014","28,349.00","28,349.00","28,349.00","28,349.00","","0.00%"
"25-08-2014","28,349.00","28,349.00","28,349.00","28,349.00","","0.00%"
"22-08-2014","28,349.00","28,349.00","28,349.00","28,349.00","","0.00%"
"21-08-2014","28,349.00","28,349.00","28,349.00","28,349.00","","0.00%"
"20-08-2014","28,349.00","28,349.00","28,349.00","28,349.00","","0.00%"
"19-08-2014","28,349.00","28,349.00","28,349.00","28,349.00","","0.00%"
"18-08-2014","28,349.00","28,349.00","28,349.00","28,349.00","","0.00%"
"14-08-2014","28,349.00","28,349.00","28,349.00","28,349.00","","0.00%"
"13-08-2014","28,349.00","28,349.00","28,349.00","28,349.00","","0.00%"
"12-08-2014","28,349.00","28,349.00","28,349.00","28,349.00","","0.00%"
"11-08-2014","28,349.00","28,349.00","28,349.00","28,349.00","","0.00%"
"08-08-2014","28,349.00","28,349.00","28,349.00","28,349.00","","0.00%"
"07-08-2014","28,349.00","28,349.00","28,349.00","28,349.00","","0.00%"
"06-08-2014","28,349.00","28,349.00","28,349.00","28,349.00","","0.96%"
"05-08-2014","28,079.00","28,062.00","28,131.00","27,970.00","0.58K","0.03%"
"04-08-2014","28,071.00","28,175.00","28,295.00","28,045.00","0.55K","-0.57%"
"01-08-2014","28,232.00","27,900.00","28,260.00","27,851.00","0.36K","1.19%"
"31-07-2014","27,900.00","27,882.00","28,020.00","27,820.00","0.26K","-0.24%"
"30-07-2014","27,966.00","27,898.00","28,000.00","27,802.00","0.09K","0.11%"
"29-07-2014","27,934.00","28,140.00","28,150.00","27,900.00","0.07K","-0.30%"
"28-07-2014","28,019.00","28,040.00","28,080.00","27,946.00","0.19K","0.12%"
"25-07-2014","27,985.00","27,770.00","27,996.00","27,747.00","0.13K","0.86%"
"24-07-2014","27,747.00","27,920.00","27,960.00","27,720.00","0.18K","-0.91%"
"23-07-2014","28,003.00","27,960.00","28,081.00","27,945.00","0.17K","0.29%"
"22-07-2014","27,922.00","27,955.00","28,020.00","27,843.00","0.11K","-0.65%"
"21-07-2014","28,104.00","27,980.00","28,154.00","27,930.00","0.03K","0.54%"
"18-07-2014","27,952.00","27,972.00","28,000.00","27,815.00","0.02K","0.38%"
"17-07-2014","27,846.00","27,741.00","28,120.00","27,629.00","0.02K","0.92%"
"16-07-2014","27,593.00","27,680.00","27,690.00","27,500.00","0.02K","-0.24%"
"15-07-2014","27,658.00","27,865.00","27,895.00","27,615.00","0.04K","-0.65%"
"14-07-2014","27,840.00","28,200.00","28,200.00","27,700.00","0.02K","-1.65%"
"11-07-2014","28,306.00","28,570.00","28,570.00","28,180.00","0.06K","-0.75%"
"10-07-2014","28,521.00","27,771.00","28,700.00","27,723.00","0.10K","2.88%"
"09-07-2014","27,722.00","27,722.00","27,722.00","27,722.00","0.00K","0.24%"
"08-07-2014","27,656.00","27,598.00","27,736.00","27,598.00","0.00K","-0.03%"
"07-07-2014","27,665.00","27,674.00","27,674.00","27,656.00","0.00K","-0.39%"
"04-07-2014","27,773.00","27,800.00","27,805.00","27,727.00","0.01K","0.08%"
"03-07-2014","27,751.00","27,782.00","27,801.00","27,676.00","0.01K","-0.34%"
"02-07-2014","27,846.00","27,866.00","27,866.00","27,825.00","0.00K","-1.01%"
"01-07-2014","28,130.00","28,130.00","28,130.00","28,130.00","0.00K","0.94%"
"30-06-2014","27,869.00","27,810.00","27,957.00","27,810.00","0.00K","0.34%"
"27-06-2014","27,775.00","27,775.00","27,775.00","27,775.00","","0.00%"
"26-06-2014","27,775.00","27,800.00","27,800.00","27,750.00","0.00K","-0.69%"
"25-06-2014","27,969.00","27,969.00","27,969.00","27,969.00","","0.00%"
"24-06-2014","27,969.00","27,881.00","28,011.00","27,881.00","0.01K","0.19%"
"23-06-2014","27,916.00","27,875.00","27,978.00","27,859.00","0.01K","0.38%"
"20-06-2014","27,810.00","27,820.00","27,964.00","27,655.00","0.02K","0.35%"
"19-06-2014","27,712.00","26,960.00","27,713.00","26,931.00","0.03K","2.76%"
"18-06-2014","26,967.00","26,880.00","27,050.00","26,880.00","0.01K","0.47%"
"17-06-2014","26,840.00","26,932.00","26,932.00","26,754.00","0.01K","-0.96%"
"16-06-2014","27,100.00","27,100.00","27,125.00","27,084.00","0.01K","1.26%"
"13-06-2014","26,763.00","26,750.00","26,790.00","26,709.00","0.01K","1.39%"
"12-06-2014","26,397.00","26,250.00","26,550.00","26,250.00","0.00K","0.52%"
"11-06-2014","26,260.00","26,152.00","26,320.00","26,152.00","0.01K","0.19%"
"10-06-2014","26,209.00","26,279.00","26,290.00","26,102.00","0.01K","0.67%"
"09-06-2014","26,035.00","25,908.00","26,107.00","25,908.00","0.01K","0.35%"
"06-06-2014","25,943.00","25,886.00","26,000.00","25,885.00","0.01K","-0.04%"
"05-06-2014","25,954.00","25,800.00","25,967.00","25,740.00","0.17K","0.41%"
"04-06-2014","25,849.00","25,755.00","25,915.00","25,740.00","0.21K","0.40%"
"03-06-2014","25,747.00","25,580.00","25,771.00","25,559.00","0.14K","0.57%"
"02-06-2014","25,602.00","25,624.00","25,698.00","25,509.00","0.19K","-0.28%"
"30-05-2014","25,675.00","25,680.00","25,790.00","25,580.00","0.40K","-0.07%"
"29-05-2014","25,694.00","25,885.00","25,934.00","25,425.00","0.60K","-1.02%"
"28-05-2014","25,958.00","26,138.00","26,138.00","25,919.00","0.06K","-0.98%"
"27-05-2014","26,216.00","26,652.00","26,702.00","26,183.00","0.05K","-1.65%"
"26-05-2014","26,657.00","26,821.00","26,927.00","26,585.00","0.10K","-0.76%"
"23-05-2014","26,861.00","27,165.00","27,183.00","26,800.00","0.04K","-1.09%"
"22-05-2014","27,157.00","27,202.00","27,333.00","27,101.00","0.03K","-0.05%"
"21-05-2014","27,171.00","27,500.00","27,500.00","27,149.00","0.02K","-0.74%"
"20-05-2014","27,373.00","27,373.00","27,373.00","27,373.00","0.00K","-0.40%"
"19-05-2014","27,484.00","27,450.00","27,548.00","27,402.00","0.01K","0.05%"
"16-05-2014","27,471.00","27,495.00","27,586.00","27,362.00","0.02K","-1.40%"
"15-05-2014","27,861.00","27,870.00","27,900.00","27,811.00","0.01K","-0.40%"
"14-05-2014","27,973.00","27,955.00","27,990.00","27,955.00","0.00K","0.28%"
"13-05-2014","27,894.00","27,851.00","27,943.00","27,821.00","0.01K","0.05%"
"12-05-2014","27,880.00","27,727.00","28,054.00","27,727.00","0.01K","-0.34%"
"09-05-2014","27,976.00","27,992.00","27,992.00","27,960.00","0.00K","-0.03%"
"08-05-2014","27,984.00","27,905.00","28,050.00","27,905.00","0.01K","0.40%"
"07-05-2014","27,873.00","28,269.00","28,269.00","27,826.00","0.03K","-1.26%"
"06-05-2014","28,229.00","28,231.00","28,261.00","28,168.00","0.01K","-0.20%"
"05-05-2014","28,285.00","28,250.00","28,309.00","28,250.00","0.01K","0.92%"
"02-05-2014","28,027.00","27,950.00","28,194.00","27,900.00","0.01K","0.46%"
"01-05-2014","27,899.00","27,901.00","27,911.00","27,885.00","0.00K","-0.46%"
"30-04-2014","28,029.00","28,142.00","28,142.00","27,950.00","0.01K","-0.59%"
"29-04-2014","28,196.00","28,195.00","28,249.00","28,141.00","0.01K","-0.79%"
"28-04-2014","28,421.00","28,435.00","28,440.00","28,372.00","0.01K","0.20%"
"25-04-2014","28,363.00","28,400.00","28,400.00","28,330.00","0.01K","0.31%"
"23-04-2014","28,276.00","28,278.00","28,278.00","28,274.00","0.00K","0.40%"
"22-04-2014","28,162.00","28,185.00","28,185.00","28,135.00","0.01K","0.83%"
"21-04-2014","27,930.00","27,878.00","28,005.00","27,821.00","0.01K","-0.68%"
"17-04-2014","28,120.00","28,151.00","28,151.00","28,055.00","0.01K","-0.02%"
"16-04-2014","28,125.00","28,100.00","28,225.00","28,050.00","0.00K","-0.53%"
"15-04-2014","28,276.00","28,414.00","28,414.00","28,125.00","0.01K","-1.10%"
"14-04-2014","28,590.00","28,580.00","28,651.00","28,538.00","0.00K","0.36%"
"11-04-2014","28,488.00","28,524.00","28,540.00","28,371.00","0.01K","0.19%"
"10-04-2014","28,433.00","28,494.00","28,494.00","28,400.00","0.00K","0.63%"
"09-04-2014","28,256.00","28,266.00","28,266.00","28,250.00","0.00K","-0.05%"
"08-04-2014","28,271.00","28,295.00","28,295.00","28,246.00","0.00K","0.85%"
"07-04-2014","28,032.00","28,059.00","28,059.00","28,011.00","0.00K","0.35%"
"04-04-2014","27,933.00","27,826.00","28,027.00","27,818.00","0.15K","0.39%"
"03-04-2014","27,825.00","27,795.00","27,917.00","27,710.00","0.12K","0.39%"
"02-04-2014","27,718.00","27,542.00","27,980.00","27,470.00","0.33K","0.48%"
"01-04-2014","27,586.00","27,682.00","27,751.00","27,560.00","0.18K","-0.52%"
"31-03-2014","27,729.00","27,647.00","27,934.00","27,636.00","0.14K","0.36%"
"28-03-2014","27,629.00","27,849.00","27,921.00","27,570.00","0.77K","-0.96%"
"27-03-2014","27,898.00","28,578.00","28,578.00","27,653.00","1.38K","-2.14%"
"26-03-2014","28,508.00","28,707.00","28,840.00","28,416.00","0.11K","-0.75%"
"25-03-2014","28,724.00","28,640.00","28,861.00","28,640.00","0.09K","0.06%"
"24-03-2014","28,707.00","28,911.00","28,911.00","28,635.00","0.10K","-1.17%"
"21-03-2014","29,048.00","29,082.00","29,210.00","29,024.00","0.03K","0.14%"
"20-03-2014","29,006.00","29,125.00","29,160.00","28,950.00","0.04K","-0.50%"
"19-03-2014","29,152.00","29,470.00","29,470.00","29,090.00","0.05K","-1.09%"
"18-03-2014","29,474.00","29,607.00","29,617.00","29,390.00","0.08K","-1.15%"
"17-03-2014","29,818.00","29,795.00","29,888.00","29,761.00","0.02K","-0.36%"
